chatbot_sid,time,user_id,turns,user_messages,bot_last_message,category,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning,skipped_by_gate,gate_action,Gate 1 Category tag,learning_ask_type,gate_reasons,gate_source
d23b7b7e-c2d2-4a1f-968c-710891986ae8,2026-08-13T10:35:16.325Z,1,94,"U1: Can you teach me us English
U2: Then start
U3: Next give me first
U4: Then
U5: No give me hard sentence
U6: Any give me hard sentence then only I will learn
U7: Hey 😡 give me nicely word
U8: No no
U9: No give me a like how are you how are you have a nice day like this you give me not speech like this like how are you I am fine take it take care for me then like this or ok give me nicely you will not give I will be to nicely okay learn this me more
U10: I like this word only then next give me
U11: I like it this one nicely and next
U12: I like this words and give this one's and also next next
U13: Next
U14: Next
U15: Next
U16: Next
U17: Next
U18: Next
U19: Next
U20: Next
U21: Next
U22: Next
U23: Next
U24: Next
U25: Next
U26: Next
U27: Next
U28: Next
U29: Next
U30: Next
U31: Now you take my test
U32: English any question you will ask to me
U33: Number one answer are
U34: Sorry I am telling wrong
U35: They are happy
U36: I am reading a book
U37: We are going to school
U38: Next you will teach me next give me any test now hardly what you given me in this weekend to
U39: am. ,is. , are, is,are. ,is. ,are. ,is. ,is. ,am
U40: Next test
U41: Was , was, were, was , were, was , was , was, were, was
U42: Next test
U43: Are
U44: Are
U45: Hey give me nice not give me boring this like sentence feeling doubts not only
U46: 😡😡😡😡😡😡 boring give me nice
U47: Next next 😃😃😃😃😔😔😔😔😔😔😔😔😔😔😔😔😔
U48: This , Those. , This, That
U49: Giving boring. work
U50: No no no no. no,nonononono. Please please please
U51: give me nice word boring word giving
U52: No
U53: No
U54: Hi
U55: Today no padhai give me reply.
U56: Teach me English
U57: You are asking me so many time
U58: No I am not saying this
U59: My name is Kavya Chhetri I am Nepali
U60: My name is Kavya Chhetri
U61: Thank you thank you
U62: I like you
U63: I love you
U64: Thank you
U65: What is your name real
U66: Oh flexi 💪💪💪
U67: Hindi se bolo ek baar
U68: You are cheating right now
U69: Now you speak in Hindi I will speaking in English you are wrong I am win
U70: Now you fail I will give you zero
U71: Okay right now
U72: Give me nice English you also don't know English to talk any English okay Hindi only that much I am see and see that you also don't know how like this na how you are to then also you don't know talk in English I will talk in English what you don't know I will watch the I will only talking in English
U73: Are what are you given I don't know I do not understanding talking English you don't know nothing else or what you are gadha or what don't know anything of sentence also you don't know ek you don't know to you don't know for you don't know hundred thousand lock million you don't know anything don't 
U74: You forgot my name my name is Kavya nothing else you do not want to same okay
U75: How you know my age is 9 how you know
U76: You giving only example I don't know you given in black this example is correct okay your English is very correct
U77: What giving one question also another question also give what nonsense fellow 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡
U78: Okay bye bye have a nice day
U79: Okay my sir 😍😍😍😍
U80: What happened you are so sad looking
U81: What I am chor. what
U82: So nice joke but you do not say to me okay
U83: Hi
U84: Can you teach my brother
U85: 8
U86: Kya tum bade logon ka jaise English teacheron ko kaise English ham log ko padha sakte ho English se
U87: Not Hindi in English
U88: English like teacher not pronoun
U89: Can you give me nice answer in English how will talk in English
U90: Now will start from first what we messaging now here now you delete from their only now will write message from first
U91: Give easy word from first and details all the message from here you will not delete this message that I will not learn
U92: Give easy sentence from first time
U93: Next
U94: My brother name is Dev Ravidas can you set my brother day",Type: REMINDER Task: set my brother day Time: 2026-08-13 06:01:02 Time: 2026-08-13 06:01:02,Lesson_request,,,,,Non-Academic,,,,2797,62,0.000796,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
d8274bf8-41f6-4c8f-bba0-9a6f04b3d679,2026-08-13T02:22:15.669Z,1,3,"U1: Is 200 a perfect square number
U2: 144
U3: Can you help me set a reminder",Type: REMINDER Time: 2026-08-13 05:39:50 Time: 2026-08-13 05:39:50,Conceptual,,,,,Non-Academic,,,,1595,62,0.000737,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
adab01f4-6f07-4ab8-9387-6ba65dc8c6f1,2026-08-13T12:03:34.854Z,1,6,"U1: Punjabi
U2: ਇਹ ਕਿਸ ਲਈ ਹੈ
U3: ਇਸ ਤੇ ਦਸਵੀਂ ਜਮਾਤ ਦੇ ਵਿਦਿਆਰਥੀਆਂ ਨੂੰ ਗਣਿਤ ਸਿਖਾਇਆ ਜਾਂਦਾ ਹੈ
U4: ਇਕੋਨਮੀਤੀ ਸਮਝਾ ਦਿਓ ਪੰਜਾਬੀ ਵਿੱਚ
U5: ਹਾਂ
U6: ਦੋ ਮਿੰਟ ਬਾਅਦ ਫੋਨ ਆ ਰਿਹਾ ਹੈ",Type: REMINDER Task: ਫੋਨ ਆ ਰਿਹਾ ਹੈ Time: ਦੋ ਮਿੰਟ ਬਾਅਦ Time: 2026-08-13 05:11:45 / ਦੋ ਮਿੰਟ ਬਾਅਦ,NA,,,,,Non-Academic,,,,1668,62,0.000766,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
8fb46023-2838-4df1-a367-b617b426f118,2026-08-13T11:54:19.164Z,1,6,"U1: Show me my upcoming assignments on CK-12
U2: house wiring Kaise karta hai
U3: house wiring Kaise karta hai Bangal Mein Diye
U4: house wiring Kaise karta hai Bangal Mein Diye Bengali ham log ko Bengali
U5: house wiring Kaise karta hai Bangal Mein Diye Bengali ham log ko Bengali mein
U6: house wiring Kaise karta hai Bangal Mein Diye Bengali ham log ko Bengali mein main bol raha hun ham log ko","मैं आपकी मदद कर सकता हूँ, लेकिन घर की वायरिंग बहुत **खतरनाक** काम है। इसमें करंट लगने, आग लगने और जान का खतरा तक हो सकता है। इसलिए: - घर की वायरिंग हमेशा **ट्रेन्ड इलेक्ट्रीशियन** से ही करवानी चाहिए। - बिना ट्रेनिंग के खुद से वायरिंग करना सुरक्षित नहीं है, चाहे बंगाल हो या कहीं भी। अगर आपको पढ़ाई के",Show Assignments,,,,,Academic,,,,1732,62,0.000408,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Other Academic,gate_llm,gate_llm
48b26f51-5bdf-4f44-8672-40bac562665a,2026-08-13T11:41:17.452Z,1,13,"U1: Speak in hindi
U2: mujhe ek time table Bana Ke Do
U3: mujhe ek time table Bana Ke Do Subah Mein 5:30 Baje uthati hun 6:30 Tak Main learn Karti hun 7:00 baje tak Naha kar Aati hun aur sath base per Hamari bus a Jaati Hai to bus stop per jaati hun aur main wapas 1:00 Baje Ghar per Aati hun aur Raat Ko Main
U4: mujhe ek time table Bana Ke Do Subah Mein 5:30 Baje uthati hun 6:30 Tak Main learn Karti hun 7:00 baje tak Naha kar Aati hun aur sath base per Hamari bus a Jaati Hai to bus stop per jaati hun aur main wapas 1:00 Baje Ghar per Aati hun aur Raat Ko Main 9:00 Baje soti hun
U5: English or SST ka first unit test hai class 6
U6: English or SST ka first unit test hai class 6 Tumhara test English kal Hi Mera English aur SST ka test
U7: English or SST ka first unit test hai class 6 Tumhara test English kal Hi Mera English aur SST ka test hai abhi kitne baje hai
U8: banaa do
U9: 5:19 is the time now
U10: PM
U11: Shankha: A hero
U12: English or SST ka first unit test hai class 6 Tumhara test English kal Hi Mera English aur SST ka test hai abhi kitne baje hai abhi 5:00 abhi 5:17 hui hai ke hisab se ek time table banaa do tum yah batao ki ismein Andha tha kya
U13: English or SST ka first unit test hai class 6 Tumhara test English kal Hi Mera English aur SST ka test hai abhi kitne baje hai abhi 5:00 abhi 5:17 hui hai ke hisab se ek time table banaa do tum yah batao ki ismein Andha tha kya didi","ठीक है didi, मैं तुम्हें दो चीज़ों में मदद करता हूँ: --- ## 1. अभी से पढ़ाई का टाइम टेबल तुमने बोला अभी करीब **5:17 PM** हैं, तो हम **5:20 से** शुरू मान लेते हैं। ### 5:20 – 6:10 → **English (क्योंकि test कल है)** - **5:20 – 5:40 → Lesson पढ़ना** - “Shankha: A Hero” पूरा ध्यान से पढ़ो। - सोचो: Shank",Small Talk,,,,,Academic,,,,2103,62,0.000556,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Other Academic,gate_llm,gate_llm
e5f8edab-5a73-4d88-b595-63661703bc89,2026-08-13T10:49:05.925Z,31158767,17,"U1: pl.w a) How many metres long the kmorn 9. Kim's room is 3 m 75 cm long. Km dam 4 dil CmMM a) How many metres long (to the closest metre) is Kim's room? \( \_\_\_\_ \) b) How many centimetres long is Kim's room? \( \_\_\_\_ \) c) Write the measurements in the table in centimetres and in metres to the
U2: All ans
U3: Alll
U4: Hii
U5: Thanks 👍
U6: Okok
U7: Can you help me set a reminder
U8: From today too end of the month set timer of 8 o clock
U9: Lag gaya
U10: How it will be
U11: How it will be
U12: Android
U13: Ki alarm ke jaisa hoga
U14: Is app se laga hai
U15: Name kaisa lagega
U16: For study normal
U17: Study time laga do",Type: REMINDER Task: Study time Time: 2026-08-13 04:00:08 Time: 2026-08-13 04:00:08,Procedural,,,,,Non-Academic,,,,1799,62,0.000819,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
6981eb8d-a144-4230-bbb4-43dd55368fc1,2026-08-13T10:29:41.360Z,1,8,"U1: Hindi me baat karte hai
U2: Merko rajasthan ki shan pe dance sikhna hai to aap sikhai or vo mumal ka hai
U3: 15 august pe karna hai
U4: Rajasthan ki shan dance mumal vala
U5: Vo video dikhao
U6: Hindi me batao
U7: Group me
U8: Me kya dresh penhu please batao","बहुत अच्छा सवाल है, ग्रुप डांस में कपड़े बहुत फर्क डालते हैं। **अगर आप लड़की हैं तो:** - **लहंगा-चोली** पहनें (थोड़ा घेर वाला हो तो घूमते समय बहुत सुंदर लगेगा) - साथ में **ओढ़नी/दुपट्टा** सिर या कंधे पर - रंग: **लाल, पीला, हरा, नीला, नारंगी** जैसे चमकदार रंग अच्छे लगते हैं - पैरों में **पायल** और हा",Small Talk,,,,,Non-Academic,,,,1742,62,0.000796,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
8d93127c-8fda-4176-a278-0478d793c209,2026-08-13T09:27:36.952Z,31179409,4,"U1: Can you help me set a reminder
U2: Give me chq
U3: Give me notes
U4: Yeah","**Which one do you mean—(1) setup, (2) observations & conclusions, or (3) Thomson’s \(e/m\) result? Pick one, and tell me what you already remember in one line.**",Reminder,,,,,Non-Academic,,,,1610,62,0.000743,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
1071cb46-f905-4a16-83b7-9d34f884f61a,2026-08-13T06:47:44.330Z,1,13,"U1: A handwritten vocabulary list titled 'Three days to see' with words such as interact, through, awe, delicate, symmetry, leaf, birch, rough on the left and corresponding words like arise, thrilling, miracle, transformed, behold, magnificent, panorama on the right, likely matching or defining key term
U2: Maine photo bhej diya hai tum uska answer ke do
U3: yeah word meaning
U4: ismein Se Main Ek bhi nahin likha ho tumne to Sabhi galat mere ko bataya hai
U5: Please explain how to solve 2x+y = 10, 3x + 2y = 15
U6: Please explain how to solve 2x+y = 10, 3x + 2y = 111122222222
U7: what is prieod
U8: when girl is prieod what do
U9: you device me
U10: no
U11: Show me my upcoming assignments on CK-12
U12: Zkfj6ddzk6keszkxuzdhym
U13: Srzsthx356","It seems like you typed some random characters. If you want to continue with symmetry, you can ask something like: - What is symmetry? - Explain reflection symmetry - Explain rotational symmetry Tell me **one** of these, and I’ll explain it in a simple way.",Conceptual,,,,,Non-Academic,,,,1828,62,0.000830,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
1e44f956-3419-4641-a0a3-cc4a943eb9d1,2026-08-13T07:13:53.038Z,1,4,"U1: school timing 2:30 returns.. Ml
U2: school timing online class timing first class 5:00 p.m. to 6:30 second class timing 8:00 p.m. to 9:30 p.m. tuition classes 6 p.m. to 7:30 p.m.
U3: Yes
U4: Pls make a time table.",Type: REMINDER Task: make a time table Time: 2026-08-13 00:16:45 Time: 2026-08-13 00:16:45,Other,,,,,Academic,,,,1656,62,0.000762,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Other Academic,gate_llm,gate_llm
140883f1-9b0f-4b2d-b36a-ee3cba7650ec,2026-08-13T06:57:09.383Z,1,3,"U1: Noice pollution level at urban transit hubs questions and answers
U2: Noice pollution level at urban transit hubs transecte in presentation
U3: 15-20 min",Type: REMINDER Time: 15-20 min Time: 2026-08-12 23:38:27 / 15-20 min,Conceptual,,,,,Academic,,,,1606,64,0.000745,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Homework / Assignment Help,gate_llm,gate_llm
22343502-c2da-4f56-b69e-166110be59ea,2026-08-13T02:29:23.657Z,1,3,"U1: Hi
U2: 2+2222222222222222223333222223235667
U3: Can you help me set a reminder",Type: REMINDER Time: 2026-08-12 23:29:50 Time: 2026-08-12 23:29:50,Small Talk,,,,,Non-Academic,,,,1602,62,0.000356,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
