chatbot_sid,time,user_id,message_count,axis1,axis2,axis3,overall_score,category_tags,discovery_tags,issue_tags,tags,reasoning
"56561281-039b-4684-b403-f54f7bb81062","","1",8,4,5,5,9.333333333333334,"Academic | Not Math/Science | Speech to Text","","","Speech to Text","The conversation is academic and focused on computer science theory and basic computer operations, which are not math or science. The bot responds appropriately without any failures or ignored context. The initial no-response bot turn is excluded as the user input was empty, so no Gone Exception applies."
"0f11b477-d52e-4096-ab1d-4453238cf879","","1",7,4,5,5,9.333333333333334,"Academic | Class 5 and Below CBSE | Not Math/Science | Speech to Text","","","Speech to Text","The session is an academic conversation for a grade 1 user focusing on general knowledge and English-related topics. The initial bot turn failed to respond, causing a Gone Exception, but the rest of the session provided accurate and helpful answers with no further failures. User sentiment is positive with no signs of frustration."
"abdac1c4-2a91-4934-8b7f-f7d7dc3c2a67","","1",10,4,5,5,9.333333333333334,"Non-Academic","","","","The conversation focuses on informal Korean language learning and translation, which is non-academic in nature. The bot responds appropriately without any failures or misunderstandings, and the user shows positive sentiment. There are no technical or content issues detected."
"09098528-22ce-420c-9828-41a923b53b15","","1",13,5,5,5,10,"Academic | Not Math/Science | Speech to Text | Slotfill","","","Slotfill | Speech to Text","The bot consistently provides accurate, relevant, and complete responses aligned with the user's academic requests. There are no failures such as context loss, incorrect answers, or unwanted template pushes. The session includes speech-to-text and slotfill modalities but no issues arise from them."
"f28b1d92-e5e4-4f74-94b0-ec57322cf0f4","","1",12,5,5,5,10,"Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill","","","Slotfill | Speech to Text","The bot successfully addressed all user academic requests with accurate and relevant information, including detailed formula sheets and chapter summaries. There were no failures or misunderstandings, and the user sentiment was positive and cooperative throughout. The session included structured slotfill outputs and speech-to-text inputs, appropriately tagged."
"f72196c4-c54b-4423-bec1-ad8f899b6c06","","1",38,5,5,5,10,"Academic | Class 5 and Below CBSE | Not Math/Science | Slotfill","","","Slotfill","The conversation is a clear academic session focused on timetable planning and language study help for a 5th-grade user. The bot consistently provides relevant, accurate, and helpful responses without any failures or misunderstandings. There are no evidence of technical or content issues, and the user sentiment is positive."
"39715659-abfc-448b-b243-3441f86d9324","","1",7,5,5,5,10,"Academic | Mock / Practice Questions | Specific Named Resource | Slotfill","","","Slotfill","The conversation is a clear academic session focused on CBSE class 10 physics practice questions using structured test-prep templates. The bot responded appropriately without any failures or misalignments, and the user expressed gratitude indicating satisfaction. No issues or failures were detected."
"02e84476-f23f-450e-b498-641139c61a87","","1",51,5,5,5,10,"Academic | Class 5 and Below CBSE | Not Math/Science | Speech to Text | Slotfill","","","Slotfill | Speech to Text","The conversation is a clear academic session focused on English learning for a class 5 student, with no evidence of bot failures or issues. The bot consistently provides appropriate, helpful, and context-aware responses, including corrections and encouragement. There are no slotfills, image uploads, or refusals, and the user sentiment is positive throughout."
"c97715e3-ec1a-4622-9dde-bf0560b6f175","","1",14,5,5,5,10,"Academic | Not Math/Science | Specific Named Resource | Image Upload | Slotfill","","","Slotfill | Image Upload","The bot consistently provided accurate, relevant, and helpful academic responses tailored to the user's class and needs. There were no failures such as context loss, incorrect answers, or unwanted template pushes. The session included image upload and slotfill but these were appropriate and well handled."
"582830e5-a39e-458d-b536-cdf386c5f49a","7/4/2026, 6:14:09 AM","30767425",31,5,5,5,10,"Academic | Not Math/Science | Specific Named Resource | Image Upload | Speech to Text | Slotfill | Blurry / Unclear Image","","","Slotfill | Image Upload | Speech to Text","The bot consistently provides detailed, accurate, and contextually relevant academic content tailored to the user's class and subject requests. It appropriately handles image input and speech-to-text, clarifies user queries without losing context, and does not exhibit any failures or mismatches. The session fully resolves the user's intents with no evident technical or content issues."
"2fd0eb40-5166-403b-942a-9cd80c1cf2a0","","1",22,5,5,5,10,"Academic | Not Math/Science | Speech to Text | Slotfill","","","Slotfill | Speech to Text","The bot consistently provides detailed, accurate, and contextually appropriate responses throughout the session, fully addressing the user's requests without any failures or misunderstandings. The session includes speech-to-text and slotfill modalities, which are correctly tagged. There are no bot failures or user dissatisfaction evident."
"fb3ead84-e554-40ad-ae96-6f5c426e3847","","1",60,5,5,5,10,"Academic | Not Math/Science | Image Upload | Speech to Text | Slotfill","","","Slotfill | Image Upload | Speech to Text","The conversation is a clear academic session focused on Hindi and social studies homework help about Mahatma Gandhi, with image uploads and speech-to-text inputs. The bot consistently provides accurate, helpful, and polite responses without any failures or refusals. There are no detected issues such as context loss, incorrect answers, or unwanted template pushes."
"e1b6ae94-416e-42d0-9c04-6a6149cfdf09","","1",25,5,5,5,10,"Non-Academic | Slotfill","","","Slotfill","The conversation is primarily a friendly, personal chat with the AI, involving casual talk and reminders rather than academic content. The bot used slotfill templates appropriately for reminders, and there are no evident failures or issues in handling user inputs or context."
"3cc5343d-7e95-4218-b95b-bca478cbe7bd","7/4/2026, 6:45:07 AM","1",60,5,5,5,10,"Academic | Not Math/Science | Specific Named Resource | Slotfill","","","Slotfill","The conversation fully addresses the user's academic queries about exponents, prime factors, and SST chapters with accurate, clear, and relevant responses. There are no technical or content failures, and the user expresses gratitude and satisfaction. The bot maintains context well and provides comprehensive notes and explanations."
"31e877d6-cf5b-4a67-acfa-a275e816e86d","7/4/2026, 9:58:03 AM","1",7,5,5,5,10,"Academic | Not Math/Science | Specific Named Resource | Slotfill","","","Slotfill","The bot correctly understood and responded to the user's academic requests, including clarifying multiplication and providing vocabulary meanings for the specified chapter. There are no evident failures such as incorrect answers, context issues, or unwanted template pushes. The session is coherent, complete, and technically reliable."
"8f543c1f-8294-40ea-a4d0-573dae3479ef","7/4/2026, 1:08:27 PM","1",13,5,5,5,10,"Academic | Class 5 and Below CBSE | Not Math/Science | Speech to Text | Slotfill","","","Slotfill | Speech to Text","The conversation fully addresses the user's academic English learning needs for early primary level without any bot failures. The bot provides clear, accurate, and helpful explanations and examples, including appropriate use of slotfill and speech-to-text modalities. There are no technical or content issues, and the user sentiment is positive with expressions of thanks."
"49bc289a-a7f9-42a3-802f-3b18dae0afa8","7/4/2026, 9:17:18 AM","1",10,5,5,5,10,"Non-Academic | Slotfill","","","Slotfill","The conversation is primarily non-academic, focusing on personal topics and emotional support rather than school subjects. The bot appropriately uses a slotfill template only once for setting a reminder, with no failures or user dissatisfaction detected."
"7120a13b-e393-4195-9e5c-ad4c0e643167","","1",9,5,5,5,10,"Non-Academic | Slotfill","","","Slotfill","The conversation is a non-academic session focused on personal routine advice with a slotfill interaction for setting a reminder. There are no bot failures or issues, and the user expresses gratitude and satisfaction, indicating successful goal resolution and positive sentiment."
"73f6f412-9df4-4d3a-b98f-a41d94926712","","1",36,5,5,5,10,"Academic | Not Math/Science | Specific Named Resource | Speech to Text | Slotfill","","","Slotfill | Speech to Text","The conversation is an academic session focused on school subjects including Hindi and English with exam preparation and chapter explanations. The bot responded appropriately without any critical or moderate failures, and the user expressed gratitude and no frustration. The presence of slotfill and speech-to-text modalities is correctly tagged, and no issues were detected."
"778ae5ae-0132-4cee-b229-df0850193675","","1",24,5,5,5,10,"Academic | Specific Named Resource | Image Upload | Speech to Text","Science","","Image Upload | Speech to Text","The bot consistently provides accurate, clear, and contextually relevant explanations aligned with the user's stated class, board, and topic. The bot correctly interprets images and speech-to-text inputs, and no failures such as context loss, incorrect answers, or unwanted template pushes are present. The user expresses understanding and no signs of frustration or repeated corrections are evident."
"22eaa55b-93e8-4af0-962f-7ecc7b126878","","1",24,5,5,5,10,"Academic | Not Math/Science | Image Upload","","","Image Upload","The conversation is a clear academic session focused on language study and homework help with multiple image uploads. The bot consistently provides accurate, relevant, and complete answers without any failures or user dissatisfaction. Therefore, all axes are rated at the highest level with no issue tags applied."
"79b65a53-9115-4de3-8d1c-bb70c93001b1","","1",10,5,5,5,10,"Academic","","","","The bot responded correctly and helpfully to all user queries without any failures or misunderstandings. There were no slotfills, image uploads, or board/class mismatches, and the user sentiment was positive and polite throughout."
"95bdb866-bcb0-45e9-aa07-200ed2c28d8c","","1",45,5,5,5,10,"Academic | Not Math/Science","","","","The conversation is a coherent, complete academic tutoring session focused on English language learning with no evidence of bot failures or user dissatisfaction. The bot consistently provides accurate, relevant, and helpful responses throughout the session. There are no technical or content issues, and the user expresses gratitude and positive sentiment at the end."
"5b6f0aab-e40e-41e8-b5fd-efad9c75034a","","1",16,5,5,5,10,"Academic | Class 5 and Below CBSE | Not Math/Science","","","","The conversation is a straightforward academic session focused on early primary school topics including English and environmental studies. The bot provides relevant, accurate, and complete answers without any failures or user dissatisfaction. There are no indications of technical or contextual issues."
"a94e2923-dae4-433f-890e-bc592e58687a","","30660049",22,5,5,5,10,"Academic | Speech to Text","","","Speech to Text","The bot provided accurate, detailed, and complete explanations for all user queries without any critical or moderate failures. The session maintained consistent context and responded appropriately to all user requests, including clarifications and formula derivations. User sentiment was positive, with no signs of frustration or repeated re-asks due to bot errors."
"18d34129-f02b-412b-9bf5-70cd3a18ebca","","29117001",11,5,5,5,10,"Academic | Speech to Text","","","Speech to Text","The bot consistently provides accurate, relevant, and complete explanations in Tamil about mutual funds and related investment concepts without any failures or misunderstandings. There are no technical issues or user dissatisfaction evident in the conversation."
"46cdbc24-6c80-4657-8c96-c12724f76953","","1",14,5,5,5,10,"Academic | Not Math/Science | Specific Named Resource | Image Upload","","","Image Upload","The bot consistently provides accurate, relevant, and complete answers to the user's academic questions based on the uploaded textbook images. There are no failures such as incorrect answers, context loss, or unwanted template pushes. The session fully resolves the user's intents with clear and reliable content."
"b0f36ef8-ed65-4405-a3be-7951e24935cd","","30622114",40,5,5,5,10,"Academic | Specific Named Resource | Image Upload","","","Image Upload","The bot consistently provided accurate, complete, and contextually appropriate answers to the user's academic questions, including detailed explanations and corrections. There are no detected failures or misunderstandings throughout the conversation. The user expressed satisfaction and confirmed the correctness of the answers."
"c605eb94-d21d-4fca-8d83-c6b12b777eeb","","1",26,5,5,5,10,"Non-Academic","","","","The session is a casual, non-academic chat focused on personal and everyday topics without any academic content or failures. The bot responded appropriately without any errors or failures, and the user sentiment was neutral to positive."
"de247ea7-a15d-48fe-8c38-790e2b596f96","","1",6,5,5,5,10,"Academic","","","","The bot responded accurately and comprehensively to all user academic queries without any failures or issues. There were no slotfills, image uploads, or other modality markers, and no user corrections or complaints indicating dissatisfaction. The session fully resolved the user's intents with reliable content and neutral user sentiment."
"96069130-a39e-44aa-9f1e-353cd2a05789","","1",28,5,5,5,10,"Academic | Not Math/Science","","","","The conversation is a clear academic tutoring session focused on English and some math topics, with no evidence of bot failures or user dissatisfaction. The bot responds appropriately, maintains context, and the user ends positively with thanks and goodnight."
"e802ffa9-cdb7-450b-9287-5a7a2a0b52e0","","1",8,5,5,5,10,"Academic | Not Math/Science | Specific Named Resource | Speech to Text","","","Speech to Text","The bot provides comprehensive, context-aware, and accurate study planning advice tailored to the user's stated schedule and subjects. There are no failures in context handling, incorrect answers, or inappropriate template usage, and the user sentiment is positive and engaged."
"ef5d907f-486b-4ac5-b79c-9758226611d8","","1",27,5,5,5,10,"Non-Academic","","","","The conversation is a casual game session with no academic content or failures. The bot responds appropriately and completes the game without errors or misunderstandings. There are no user complaints or corrections indicating dissatisfaction."
"a4e3e80d-272e-4b31-8fc7-bf89014b9319","","30770928",37,5,5,5,10,"Academic | Image Upload","","","Image Upload","The conversation is a clear academic tutoring session on algebraic equations with multiple image uploads for verification. The bot provides accurate, step-by-step explanations and corrections without any failures or misunderstandings. The user expresses satisfaction and no issues were detected."
"93b38546-ca56-41ce-836e-c68ef1f0b699","","1",6,5,5,5,10,"Academic | Class 5 and Below CBSE","","","","The bot provided detailed, accurate, and relevant explanations about the concept of lakhs tailored to a grade 4 level. There were no failures or issues detected in the conversation, and the user's intent was fully addressed with clear, helpful content."
"bb04b3bc-2ea3-432d-a32c-3110910347e4","","30757009",13,5,5,5,10,"Academic | Speech to Text","","","Speech to Text","The bot consistently provides accurate, clear, and complete explanations for the user's questions about magic squares without any failures or misunderstandings. There are no technical or content issues, and the user expresses gratitude indicating positive sentiment. The session is fully resolved with no detected problems."
"ad24d88e-4340-41c5-ba68-9e386dccc962","","1",10,5,5,5,10,"Academic | Not Math/Science | Specific Named Resource | Image Upload","","","Image Upload","The bot successfully understood the user's academic intent and provided accurate, relevant explanations and summaries based on the uploaded image and user queries. There were no failures or issues in context handling, answer correctness, or technical reliability. The user expressed gratitude, indicating positive sentiment and satisfaction."
"89ae4f24-0c1b-40fb-b57e-e1c27653e424","","1",34,5,5,5,10,"Academic | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill","","","Speech to Text","The bot consistently provided relevant, accurate, and comprehensive academic assistance across multiple subjects and formats, including detailed project content and MCQ practice questions. There were no evident failures or user dissatisfaction. The session fully met the user's academic needs with appropriate modality and flow."
"048ed8f3-e91a-4c7a-bf6a-a756bf33a895","","1",23,5,5,5,10,"Academic | Mock / Practice Questions","","","","The conversation is a clear academic tutoring session focused on math and English practice questions. The bot responds appropriately without any critical or moderate failures, providing explanations and practice exercises as requested. There are no issues with context, correctness, or unwanted template usage."
"cdb3c6a4-565a-4322-ba97-9c182676eaf1","","1",17,5,5,5,10,"Academic | Not Math/Science","","","","The conversation is a clear academic session focused on English language learning with no evidence of bot failures or user dissatisfaction. The bot provides accurate corrections and helpful practice guidance throughout the session. There are no slotfills, image uploads, or other modality markers, and no user complaints or repeated re-asks indicating failure."
"2f62bd39-ed21-41f3-afba-52041b1f6c1a","","1",15,5,5,5,10,"Academic | Not Math/Science | Specific Named Resource | Image Upload | Speech to Text | Slotfill","","","Image Upload | Speech to Text","The bot consistently provides accurate and complete answers to the user's Sanskrit and Hindi homework questions, including translations and fill-in-the-blank exercises. There are no evident failures or misunderstandings, and the session includes image uploads, speech-to-text inputs, and slotfill responses appropriately handled. Overall, the conversation fully meets the user's academic needs without any technical or content issues."
"f3d2f99a-74f6-41d1-aae4-1110de54eb3e","","1",6,5,5,5,10,"Non-Academic","","","","The conversation is a friendly, non-academic chat in Bengali and English with no academic questions or failures. The bot responds appropriately without any errors or omissions."
"5367f80e-41b3-4296-b452-66f965240ca0","","1",54,5,5,5,10,"Academic | Class 5 and Below CBSE | Not Math/Science | Speech to Text","","","Speech to Text","The conversation is a comprehensive academic tutoring session focused on primary-level topics including math tables and general study help. The bot responds accurately and helpfully throughout without any failures or misunderstandings. User sentiment is positive and there are no technical or content issues detected."
"59697b64-8631-4022-b555-7c703478854e","","30693244",15,5,5,5,10,"Academic | Not Math/Science | Image Upload | Speech to Text","","","Image Upload | Speech to Text","The bot provided accurate, clear, and complete answers to all user queries including those based on images and speech-to-text inputs. There were no failures or issues detected in context handling, answer correctness, or flow. The session fully resolved the user's intents with no evidence of user frustration or repeated re-asks."
"adb1131d-d392-429d-b2d6-93fab1681eeb","7/4/2026, 8:08:04 AM","30758326",88,5,5,5,10,"Academic | Specific Named Resource | Image Upload","","","Image Upload","The conversation is a detailed academic session on earth science topics with multiple references to textbook chapters and images. The bot provides accurate, comprehensive, and contextually appropriate explanations without any detected failures or issues. The session fully resolves the user's academic queries with no technical or content reliability problems."
"2398708c-e9a7-44fc-b19c-de2187cef8ee","","1",11,5,5,5,10,"Academic | Class 5 and Below CBSE | Not Math/Science","","","","The conversation is a clear academic session focused on Malayalam exam preparation for a class 5 student. The bot responds appropriately without any failures or misunderstandings, and the user expresses gratitude and acceptance, indicating satisfaction. There are no technical or content issues detected."
"cfd7d1cb-f9ac-4486-8a52-2ad151f3bfb0","","1",13,5,5,5,10,"Academic | Not Math/Science","","","","The session is a clear academic English language learning conversation with no evidence of bot failures or issues. The bot responded appropriately to user inputs and maintained context without errors or refusals. There are no modality or flow tags triggered as no images, speech-to-text, or slotfills were present."
"c7731a0b-82a5-4e15-a9d3-78079e635d52","","1",14,5,5,5,10,"Academic","","","","The conversation is a straightforward academic tutoring session in math with no bot failures or user dissatisfaction. The bot provides accurate, contextually relevant, and helpful responses throughout, with no evidence of misunderstandings, ignored corrections, or inappropriate template use."
"f11567dd-ccec-4beb-9739-5cc9b1d7da23","","1",11,5,5,5,10,"Academic | Not Math/Science | Speech to Text","","","Speech to Text","The bot provided accurate and complete answers to all user queries without any failures or misunderstandings. There were no instances of missing context, incorrect answers, or unwanted template pushes. The user sentiment was positive and appreciative, indicating successful resolution."
"513b8199-4b5a-49f1-b159-7e371670fa69","","1",46,5,5,5,10,"Non-Academic | Speech to Text","","","Speech to Text","The conversation is primarily casual and non-academic, focusing on personal topics, hobbies, and general advice without any academic or homework-related content. The bot responded appropriately without any failures or issues, maintaining good context and user engagement throughout."
"910b821c-a6b4-4a71-a834-5ffe3aaa12a1","","1",4,5,5,5,10,"Non-Academic","","","","The session is clearly non-academic as the user asks about gaming and handwriting improvement, which are outside school curriculum topics. The bot responded appropriately without any failures or misunderstandings. There are no slotfills, image uploads, or other modality markers, and no user corrections or complaints."
"dd6ab50b-eb59-4c03-a459-dbe904a51398","7/4/2026, 11:49:55 AM","1",63,5,5,5,10,"Academic | Image Upload | Speech to Text","","","Image Upload | Speech to Text","The bot consistently provided accurate, step-by-step solutions to all user questions, including detailed explanations and clarifications when requested. It correctly interpreted image content and responded appropriately without any failures or refusals. The session fully resolved the user's academic intents with no detected issues."
"3994342f-f4ed-421f-bfa7-f2e463772b4a","","1",20,5,5,5,10,"Non-Academic","","","","The session is a casual, non-academic chat with no academic questions or requests. The bot responded appropriately without any failures or issues. There were no slotfills, image uploads, or other modality tags present."
"0a2c90b4-037c-4f17-a2a8-ed558f4e1439","","1",6,5,5,5,10,"Academic | Not Math/Science | Specific Named Resource","","","","The bot responded appropriately to the user's academic request about an English lesson, providing a relevant summary without any failures or misunderstandings. There were no technical or content issues, and the user sentiment was positive with no signs of frustration or re-asking. Overall, the session fully met the user's intent with accurate and reliable content."
"d813f269-091c-445e-9270-0004a8013781","","1",9,5,5,5,10,"Academic | Not Math/Science | Image Upload","","","Image Upload","The bot correctly understood and responded to the user's academic English questions, including interpreting the image content and providing clear explanations. There were no failures or refusals, and the user expressed gratitude and acceptance, indicating satisfaction. The session is fully resolved with reliable content and positive user sentiment."
"9432a221-f54a-4589-b461-c8108340facc","","1",8,5,5,5,10,"Academic | Image Upload","","","Image Upload","The bot responded accurately and helpfully to all user queries, including image-based questions, without any failures or misunderstandings. There were no issues with context handling, incorrect answers, or unwanted template pushes. The user sentiment appears neutral to positive with no signs of frustration or re-asking."
"91addcc1-b5a0-4df7-8b23-adc84395c5a6","","1",14,5,5,5,10,"Academic | Image Upload","","","Image Upload","The bot consistently provided accurate, detailed, and relevant academic assistance across multiple topics with no evident failures. It correctly interpreted images and answered user queries fully without ignoring context or refusing to answer. The session was smooth and the user showed no signs of frustration or correction requests."
"7ca4d3aa-71a0-4e5d-9f85-bdb13db70883","","1",12,5,5,5,10,"Academic | Non-CBSE Board | Speech to Text","","","Speech to Text","The conversation fully resolves the user's academic intent with accurate, reliable content and no bot failures. The user explicitly named a non-CBSE board (ICSE), and the bot provided appropriate math explanations and practice without errors or context issues. The presence of speech-to-text input is noted but does not affect quality."
"52c58659-3fc7-469c-99af-f0155cea0add","","1",11,5,5,5,10,"Non-Academic","","","","The conversation is primarily casual and non-academic, focused on personal chat and simple tips about badminton, with no academic or board-related content requested. There are no bot failures or issues detected, and the bot responds appropriately throughout."
"850f8d6e-755b-4400-8eb2-9eff0ff99686","","30775377",15,5,5,5,10,"Academic | Image Upload","","","Image Upload","The bot consistently provided accurate, complete, and relevant academic answers to the user's chemistry and physics questions, including detailed step-by-step explanations. There were no failures in context handling, incorrect answers, or unwanted template pushes. The session included image uploads which the bot handled correctly without any issues."
"0c5242b5-ed08-4351-928b-ebfc9bfa65f6","","1",17,5,5,5,10,"Academic | Speech to Text","","","Speech to Text","The conversation is a clear academic session focused on general knowledge questions and answers, with no bot failures or user dissatisfaction. The bot consistently provides accurate and relevant information without any technical or contextual issues."
"84ff9558-67b1-4c5d-ab0d-72a747d35463","","1",13,5,5,5,10,"Academic | Not Math/Science | Image Upload","","","Image Upload","The conversation is a clear academic session focused on reading and basic STEM encouragement with an image upload. The bot responded appropriately throughout with no failures or user frustration. The session fully resolves the user's intents with accurate and helpful content."
"f3b59064-3ae7-4549-ad5e-8eae55e6712d","","1",27,5,5,5,10,"Academic | Not Math/Science","","","","The bot consistently provides accurate, relevant, and clear academic explanations across multiple topics without any failures or user dissatisfaction. There are no technical or content issues, and the user ends with a polite thank you, indicating satisfaction."
"56b4b361-22d0-4b8b-a607-6ffbcdfc8b94","","30634412",7,5,5,5,10,"Academic | Not Math/Science","","","","The conversation fully resolves the user's academic queries without any technical or contextual failures. The bot provides accurate and relevant answers, and the user shows no signs of frustration or dissatisfaction. There are no indications of modality or flow tags such as image upload or slotfill."
"232eb665-aa8d-4941-a7c2-d7d2deaf245e","","30757113",26,5,5,5,10,"Non-Academic","","","","The conversation is a casual riddle game and word meaning explanations, with no academic or homework intent. The bot responds appropriately without any failures or misunderstandings. There are no slotfills, image uploads, or board/class mentions to trigger additional tags or issues."
"b5f85820-6831-4b8e-b849-590fb11c53ea","","1",23,5,5,5,10,"Academic | Not Math/Science","","","","The conversation is a clear academic session focused on school subjects including Hindi reading and English practice, with no evidence of bot failures or issues. The bot responds appropriately and resolves user intents fully without errors or misunderstandings."
"5a1d7ae4-3fa1-4e28-b1ce-aa4a7fb58ed0","7/4/2026, 12:00:30 AM","1",37,5,5,5,10,"Academic | Not Math/Science","","","","The conversation is a coherent academic session focused on teaching English grammar and sentence formation with no evidence of bot failures or user dissatisfaction. The bot provides accurate, clear, and helpful explanations throughout. There are no slotfills, image uploads, or other modality markers, and no user complaints or corrections indicating unresolved issues."
"97a8632d-5df4-4774-ad77-0a4c3a2025c4","","1",12,5,5,5,10,"Academic","","","","The conversation is a straightforward academic session where the bot correctly answers all user queries about integer arithmetic without any failures or issues. There are no indications of user dissatisfaction or bot errors, resulting in perfect scores across all axes."
"a8543ce7-8308-49b5-bd69-9e52e9294a3b","","1",13,5,5,5,10,"Non-Academic | Speech to Text","","","Speech to Text","The conversation is a supportive, non-academic chat with no evidence of bot failures or issues. The bot responds appropriately and empathetically throughout, with no missing or incorrect information, and no technical problems."
"76af6289-1389-44d2-ba86-c10c9fe3d01b","","1",21,5,5,5,10,"Academic | Specific Named Resource | Image Upload","","","Image Upload","The conversation is a detailed academic tutoring session on Bills of Exchange with no detected bot failures. The bot responded comprehensively and clearly, including handling an image upload and explaining concepts step-by-step in multiple languages. There are no issues such as incorrect answers, context failures, or unwanted template pushes."
"b60eaacc-8fa7-46ff-a067-aa8b40d3e8a0","","1",10,5,5,5,10,"Academic","","","","The bot provided accurate, relevant, and complete explanations for the user's physics questions without any failures or misunderstandings. There were no technical issues or user dissatisfaction evident in the conversation."
"9d821eff-1287-446d-aceb-cec3d6b27248","","1",12,5,5,5,10,"Academic | Class 5 and Below CBSE | Not Math/Science | Speech to Text","","","Speech to Text","The conversation is a clear academic session focused on teaching Hindi to early primary students with no evidence of bot failures or issues. The bot provides detailed, relevant, and contextually appropriate responses throughout. There are no indications of misunderstandings, ignored corrections, or technical problems."
"b045933d-eaf0-4c37-a2ac-bbaf33da3dc6","","30310996",6,5,5,5,10,"Academic | Speech to Text","","","Speech to Text","The conversation fully resolves the user's academic queries with accurate and clear explanations without any bot failures or misunderstandings. The bot correctly interprets the user's inputs and provides step-by-step solutions, including alternative methods. There are no indications of user frustration or technical issues."
"480b9174-4ed9-4af7-9c95-78ed297a1284","","1",5,5,5,5,10,"Academic | Mock / Practice Questions | Image Upload","","","Image Upload","The bot correctly answered the user's algebra practice questions step-by-step and handled image uploads appropriately. There are no detected failures or issues in context handling, answer correctness, or flow. User sentiment is positive and the session fully resolves the user's intent."
"c0e02fee-d731-4d18-afcd-29eabf5765d5","","1",7,5,5,5,10,"Academic | Specific Named Resource | Image Upload","","","Image Upload","The bot provided accurate and complete explanations for all user queries including the image content. There were no failures or issues detected in context handling, answer correctness, or flow. The session fully resolved the user's academic intent with reliable content and positive user sentiment."
"bfc4b39d-64d9-44d2-970e-dd2064b6de7a","","1",30,5,5,5,10,"Academic | Mock / Practice Questions","","","","The bot consistently provides accurate, relevant, and complete academic content and practice questions as requested by the user. There are no detected failures or issues in content, context handling, or format. User sentiment is positive and appreciative."
"48384f0a-aead-44af-8a02-f6828a9ea5aa","","1",9,5,5,5,10,"Academic | Image Upload","","","Image Upload","The bot successfully understood the user's academic intent and provided clear, step-by-step explanations in Hindi for the math homework questions based on the images uploaded. There were no failures or issues in context handling, answer correctness, or flow. The user appeared satisfied, indicating full resolution and positive sentiment."
"b87380de-eaa7-4aa3-b5a8-542f55c41f1f","","1",8,5,5,5,10,"Academic | Not Math/Science | Speech to Text","","","Speech to Text","The conversation is an academic session focused on language learning with speech-to-text input. The bot responds appropriately without any failures or user dissatisfaction. There are no evidence of bot failures or session pattern issues."
"272212c5-f371-46c7-8153-b14c27484375","","1",11,5,5,5,10,"Academic | Image Upload | Speech to Text","","","Image Upload | Speech to Text","The bot correctly answered all differentiation problems with accurate and complete explanations, including handling image inputs and speech-to-text. There are no detected failures or issues in the conversation."
"d7d20785-2789-462a-a9fd-d736c42617c6","","1",13,5,5,5,10,"Academic","","","","The bot fully resolved the user's academic queries with accurate and clear explanations, including translation and personalized timetable advice. There were no technical or content failures, and the user expressed gratitude and positive sentiment at the end. No slotfill or image-related tags applied."
"b5b086b6-65bb-4f93-910b-a8fad1060059","","1",12,5,5,5,10,"Academic | Image Upload | Speech to Text","","","Image Upload | Speech to Text","The conversation fully resolves the user's academic query with accurate, clear explanations and no evidence of bot failures or misunderstandings. The bot appropriately handles the image and speech-to-text inputs and provides consistent, correct content throughout. User sentiment is positive with no signs of frustration or repeated re-asks."
"9f5e9d72-a225-4694-a984-8505f8a06c7c","","1",20,5,5,5,10,"Academic | Not Math/Science | Speech to Text","","","Speech to Text","The conversation is a clear academic session focused on English and general knowledge topics with multiple speech-to-text inputs. The bot provides relevant and accurate answers without any failures or issues. There are no indications of user frustration or bot errors."
"de922b21-5b03-446d-91f1-bed0d47b47f9","","30775297",28,5,5,5,10,"Academic | Image Upload | Speech to Text","","","Image Upload | Speech to Text","The bot provided accurate and complete academic explanations in multiple languages and handled the image upload appropriately. There were no failures or user dissatisfaction evident, and the session fully resolved the user's intents."
"2e7ab873-5293-4f3f-89ba-2660fb5d7618","","1",14,5,5,5,10,"Academic | Speech to Text","","","Speech to Text","The bot provided accurate, relevant, and complete academic information in response to user queries without any failures or misunderstandings. There were no technical or content errors, and the user sentiment was positive and engaged throughout the conversation."
"022aa0a3-a76a-40b5-a9a5-02eb5b41b4a9","","1",70,5,5,5,10,"Academic | Not Math/Science | Speech to Text","","","Speech to Text","The conversation is a comprehensive academic tutoring session focused on English speaking practice and NEET biology concepts, with no detected bot failures or user dissatisfaction. The bot consistently provides relevant, accurate, and helpful responses, including accommodating speech-to-text inputs. Overall, the session meets user needs effectively without technical or content issues."
"0806008f-f879-461a-b453-3db0ef7be350","","1",10,5,5,5,10,"Academic | Image Upload | Speech to Text","","","Image Upload | Speech to Text","The bot successfully understood and answered the user's academic questions, including solving the math problem in Urdu and explaining the concept of sets in both Hindi and Urdu. There are no failures or issues in context handling, answer correctness, or format. The session includes image uploads and speech-to-text inputs, all handled appropriately."
"8c179820-d138-4eb8-b4c6-bd02f1a1f643","","1",38,5,5,5,10,"Academic | Not Math/Science","","","","The conversation is a clear academic session focused on teaching English language basics with no evidence of bot failures or issues. The bot responds appropriately and supports the user's learning intent throughout the session. There are no slotfills, image uploads, or other modality tags present, and no user complaints or corrections indicating failure."
